CampaignID,GoalAmount,RaisedAmount,DurationDays,NumBackers,Category,LaunchMonth,Country,Currency,OwnerExperience,VideoIncluded,SocialMediaPresence,NumUpdates,IsSuccessful
CID_03083,82383,61004.3907,22,1917,Technology,September,Australia,GBP,9,No,63635,29,0
CID_03084,69064,59225.80554,21,358,Technology,October,Germany,EUR,19,No,98606,48,0
CID_03085,68726,84188.56985,70,853,Film,January,USA,USD,19,Yes,60213,27,1
CID_03086,85245,63280.40764,60,1482,Film,March,Germany,USD,5,Yes,88143,4,0
CID_03087,51226,66332.2192,55,1326,Games,January,Canada,USD,5,Yes,51351,26,1
CID_03088,51298,50109.28229,75,225,Film,June,Germany,GBP,16,No,1344,27,0
CID_03089,28130,18838.92842,62,877,Art,September,UK,GBP,17,No,57492,27,0
CID_03090,7750,8023.378638,85,159,Technology,January,Germany,USD,6,Yes,52495,18,1
CID_03091,45601,28700.24378,27,878,Film,February,UK,USD,7,Yes,44566,4,0
CID_03092,21683,23298.76781,50,1696,Games,June,UK,AUD,15,Yes,51910,41,1
CID_03093,44188,62641.82748,19,1184,Film,December,Australia,CAD,18,Yes,30974,49,1
CID_03094,33480,50067.87984,59,964,Art,November,Germany,GBP,12,Yes,22309,18,1
CID_03095,88839,105206.5023,25,690,Art,March,USA,EUR,15,Yes,60433,6,1
CID_03096,12771,9066.845877,83,462,Art,June,USA,CAD,8,No,22294,19,0
CID_03097,5554,4999.645061,87,1465,Games,August,USA,CAD,15,Yes,64921,16,0
CID_03098,49559,35080.18821,17,1998,Technology,February,UK,USD,12,No,80151,18,0
CID_03099,66018,53814.80463,21,1231,Games,November,USA,CAD,3,Yes,95383,2,0
CID_03100,1371,1173.749578,83,968,Games,February,Germany,CAD,3,Yes,80590,10,0
CID_03101,84799,45797.0475,21,1492,Games,May,Australia,AUD,8,No,60705,26,0
CID_03102,72236,102225.9531,62,1233,Music,August,Australia,AUD,6,No,71686,5,1
CID_03103,80647,120950.4978,42,1905,Art,April,UK,AUD,11,No,33019,1,1
CID_03104,6661,7178.802133,77,1832,Music,October,USA,USD,10,Yes,57551,21,1
CID_03105,12059,8134.178715,24,1665,Games,March,USA,AUD,10,Yes,56666,11,0
CID_03106,73146,102187.3997,78,793,Technology,May,Germany,EUR,16,Yes,20042,36,1
CID_03107,55499,71248.72073,47,427,Games,June,Canada,USD,11,Yes,85126,33,1
CID_03108,11728,14335.897,31,189,Film,December,Canada,USD,17,Yes,69860,7,1
CID_03109,13245,7455.685613,64,302,Film,April,USA,CAD,14,Yes,49581,37,0
CID_03110,89189,60427.93652,27,1508,Technology,March,Canada,CAD,5,Yes,634,29,0
CID_03111,98339,138055.1878,22,1996,Music,October,Australia,CAD,2,No,21726,17,1
CID_03112,4290,2458.00123,60,380,Technology,February,Australia,GBP,19,Yes,13749,37,0
CID_03113,20366,17127.7119,23,1361,Music,October,UK,CAD,13,Yes,54302,29,0
CID_03114,9997,7451.126636,17,431,Art,December,Canada,USD,5,No,88587,22,0
CID_03115,71339,93522.2437,88,1684,Film,January,Australia,EUR,6,No,57609,3,1
CID_03116,62910,81537.68856,76,745,Film,March,Australia,AUD,16,Yes,20024,11,1
CID_03117,46490,29033.15222,75,1335,Technology,May,USA,EUR,3,Yes,48372,1,0
CID_03118,64345,87944.15423,40,292,Art,December,Germany,AUD,18,Yes,23753,40,1
CID_03119,69729,85268.44394,23,1929,Art,March,UK,AUD,13,No,54157,48,1
CID_03120,49741,51943.75949,43,1699,Technology,December,UK,EUR,13,No,29094,27,1
CID_03121,37400,53531.5189,60,1727,Games,March,Australia,AUD,2,Yes,4856,30,1
CID_03122,86594,65513.54798,84,1489,Art,April,Germany,AUD,18,No,86809,32,0
CID_03123,48206,69282.24298,22,1785,Art,December,USA,USD,11,No,591,25,1
CID_03124,81111,85116.89356,26,1811,Games,December,Australia,USD,2,No,297,24,1
CID_03125,32024,23483.32019,79,1440,Music,January,Australia,CAD,3,No,78552,45,0
CID_03126,57459,73219.36168,70,403,Games,October,Germany,USD,19,No,10260,9,1
CID_03127,57701,56529.40614,46,1189,Music,July,UK,EUR,7,Yes,62488,47,0
CID_03128,62793,46963.21548,32,1789,Art,February,Germany,EUR,0,Yes,54629,39,0
CID_03129,65830,45687.28566,72,533,Music,December,Australia,GBP,1,No,64755,14,0
CID_03130,66194,74939.9698,37,783,Games,December,USA,USD,3,Yes,38768,26,1
CID_03131,94365,139396.3912,32,874,Technology,October,Germany,AUD,14,No,46544,7,1
CID_03132,19774,19113.42699,77,234,Film,August,Canada,GBP,12,No,2679,36,0
CID_03133,57358,56234.95938,22,1421,Art,February,Germany,CAD,12,Yes,38477,23,0
CID_03134,39488,32795.78869,79,496,Technology,April,Germany,AUD,18,No,82993,24,0
CID_03135,36217,24690.74217,76,1353,Art,October,Canada,CAD,18,No,70755,13,0
CID_03136,98095,79096.22738,54,780,Games,June,UK,EUR,15,Yes,32474,14,0
CID_03137,68759,89272.39196,37,1008,Music,April,UK,CAD,17,No,53084,30,1
CID_03138,56952,82644.61281,52,308,Music,May,Australia,GBP,14,No,93930,45,1
CID_03139,28886,34375.03306,69,1747,Music,September,Australia,AUD,11,No,31760,17,1
CID_03140,44445,30495.16345,21,856,Technology,November,USA,AUD,7,Yes,73057,33,0
CID_03141,28063,41931.18003,51,274,Music,March,Canada,CAD,17,No,64176,7,1
CID_03142,14336,7399.076102,32,1774,Technology,August,Australia,USD,1,No,90805,25,0
CID_03143,3745,2717.295065,89,1382,Games,December,UK,AUD,18,No,809,35,0
CID_03144,74995,66831.70851,48,1479,Art,September,USA,USD,1,No,31594,19,0
CID_03145,95727,129678.6997,39,963,Film,November,UK,GBP,14,No,22378,35,1
CID_03146,48645,52243.97819,43,1853,Art,December,UK,CAD,11,Yes,25595,4,1
CID_03147,12896,14709.55137,20,498,Art,January,UK,GBP,1,No,89175,26,1
CID_03148,11806,8069.403047,18,255,Art,March,UK,GBP,13,Yes,11606,6,0
CID_03149,6456,4385.309169,62,1709,Games,July,UK,AUD,14,No,11355,24,0
CID_03150,87812,87119.5997,51,1161,Art,January,Canada,EUR,9,No,12741,44,0
CID_03151,60516,80390.01668,25,1515,Technology,November,Canada,EUR,13,No,95906,29,1
CID_03152,31272,31526.22073,88,1265,Games,October,Germany,GBP,8,Yes,63193,31,1
CID_03153,50704,45199.20267,45,1453,Games,June,UK,GBP,6,Yes,51543,30,0
CID_03154,48341,47552.61073,20,1604,Technology,November,Canada,GBP,13,No,48708,43,0
CID_03155,36528,28044.88794,20,1796,Film,June,Australia,USD,2,No,29644,45,0
CID_03156,28815,15444.39506,33,600,Film,November,Canada,AUD,14,No,77139,6,0
CID_03157,30737,19895.47331,15,724,Games,November,Canada,AUD,0,Yes,55220,36,0
CID_03158,63249,55105.66192,54,260,Music,February,USA,GBP,14,Yes,96143,49,0
CID_03159,54705,55788.40048,38,331,Art,April,Australia,USD,11,Yes,3859,49,1
CID_03160,74178,98762.89828,25,505,Games,October,Australia,CAD,0,No,15499,22,1
CID_03161,88680,103200.3098,29,203,Art,June,Australia,GBP,17,No,17945,49,1
CID_03162,84776,53446.72022,55,739,Art,November,Canada,AUD,12,Yes,62777,45,0
CID_03163,54398,72801.77323,42,47,Games,March,Germany,GBP,0,No,45384,0,1
CID_03164,13791,7812.460427,53,1794,Music,November,UK,GBP,16,No,14219,26,0
CID_03165,36582,52208.07541,50,1588,Technology,August,USA,GBP,19,No,56961,10,1
CID_03166,91238,106743.6688,79,1896,Games,December,Germany,EUR,16,No,53621,29,1
CID_03167,23834,26447.71656,67,1541,Technology,April,Germany,GBP,11,Yes,52339,19,1
CID_03168,10133,10061.79818,39,1594,Art,August,Germany,USD,0,No,9297,48,0
CID_03169,63019,56325.9048,89,1847,Film,February,UK,EUR,1,No,88061,48,0
CID_03170,87273,111061.7035,39,456,Games,April,USA,EUR,3,No,37105,5,1
CID_03171,93686,79007.4394,39,1249,Technology,January,Germany,CAD,9,Yes,9178,39,0
CID_03172,28793,26196.33498,85,310,Music,April,UK,CAD,10,Yes,22014,0,0
CID_03173,73038,71650.59322,21,1442,Art,July,UK,CAD,15,Yes,73157,38,0
CID_03174,69492,55231.94548,24,1637,Film,July,Germany,CAD,16,No,52397,33,0
CID_03175,21442,20808.44138,59,226,Technology,July,Australia,GBP,5,No,87275,20,0
CID_03176,10601,5545.449637,62,1625,Art,January,USA,EUR,0,No,60926,37,0
CID_03177,81633,69056.93031,34,1199,Film,November,Australia,AUD,15,Yes,80323,39,0
CID_03178,95359,131065.9261,89,1358,Technology,February,UK,EUR,16,No,4123,20,1
CID_03179,50611,56966.29031,25,81,Film,April,UK,GBP,12,Yes,83950,24,1
CID_03180,78425,102296.5418,62,1167,Music,July,Australia,EUR,4,No,15914,38,1
CID_03181,81279,68698.81826,72,1692,Games,March,USA,GBP,3,No,92378,28,0
CID_03182,40508,21698.13413,72,1592,Games,February,USA,EUR,8,No,76860,34,0
CID_03183,21524,18623.5026,23,451,Art,January,UK,GBP,13,Yes,53128,34,0
CID_03184,53940,77173.08746,31,641,Technology,January,Australia,EUR,9,No,57767,8,1
CID_03185,66042,40933.9338,18,1714,Film,March,Canada,GBP,0,No,46210,40,0
CID_03186,31771,37624.11258,29,712,Games,September,USA,USD,6,Yes,71727,35,1
CID_03187,19744,22230.17071,79,1382,Games,July,Australia,AUD,18,No,35654,23,1
CID_03188,45038,66269.68474,75,1998,Technology,October,Canada,USD,17,Yes,1545,3,1
CID_03189,77557,43217.62389,48,76,Art,June,USA,AUD,18,Yes,63962,5,0
CID_03190,90322,63754.46969,65,1533,Technology,November,UK,GBP,19,No,56264,24,0
CID_03191,24193,33309.41652,73,1381,Games,October,UK,AUD,4,No,21856,25,1
CID_03192,77014,106956.4924,53,623,Games,August,Australia,CAD,7,No,97209,37,1
CID_03193,83482,91021.54456,37,1470,Technology,June,Germany,USD,11,No,45489,23,1
CID_03194,71212,87325.10522,28,85,Games,August,Canada,USD,3,Yes,53468,4,1
CID_03195,82319,96916.05775,48,845,Art,April,Australia,GBP,13,Yes,4760,35,1
CID_03196,27403,22581.65878,76,597,Film,August,Australia,EUR,10,No,3869,35,0
CID_03197,88852,58947.30183,45,442,Games,July,USA,GBP,15,Yes,5112,33,0
CID_03198,85340,114995.4356,67,464,Film,April,UK,AUD,0,Yes,38898,14,1
CID_03199,53087,50864.59613,67,35,Games,October,Canada,AUD,12,Yes,82066,11,0
CID_03200,44148,28342.56783,27,912,Technology,April,Canada,GBP,13,No,34300,14,0
CID_03201,51081,41672.18722,63,747,Technology,February,UK,GBP,15,Yes,41802,34,0
CID_03202,19003,22190.90373,22,1924,Music,February,Canada,AUD,10,No,21832,47,1
CID_03203,36740,29313.2335,49,1093,Music,December,Canada,USD,2,No,64645,49,0
CID_03204,1834,1792.557096,23,1935,Games,August,UK,USD,19,No,33866,8,0
CID_03205,80662,41574.42202,19,1288,Games,January,Australia,USD,15,Yes,61777,19,0
CID_03206,12093,13117.22916,75,236,Art,November,UK,EUR,7,Yes,27538,11,1
CID_03207,74299,106908.2026,58,965,Film,February,Canada,CAD,6,No,43403,30,1
CID_03208,10112,9604.838284,67,1654,Games,December,UK,CAD,11,Yes,36558,13,0
CID_03209,26477,17760.57018,34,1331,Games,July,Germany,EUR,6,Yes,26568,43,0
CID_03210,22059,15345.95062,78,511,Technology,August,Canada,GBP,19,No,10306,21,0
CID_03211,99736,115871.0813,50,1845,Technology,December,Canada,USD,9,Yes,88581,16,1
CID_03212,39274,34344.48425,20,720,Technology,June,USA,CAD,5,Yes,88781,0,0
CID_03213,30340,30050.35308,20,1625,Art,September,Australia,AUD,15,Yes,32683,15,0
CID_03214,66733,40304.50199,50,744,Art,February,USA,CAD,2,Yes,99555,14,0
CID_03215,69531,83538.89519,60,1027,Art,March,Germany,USD,11,No,76762,39,1
CID_03216,4323,4905.193818,27,991,Technology,April,Canada,CAD,2,Yes,85668,47,1
CID_03217,54301,52790.73469,60,151,Technology,December,Australia,GBP,2,Yes,68314,45,0
CID_03218,68799,50306.6674,65,1115,Art,July,UK,CAD,10,No,9478,29,0
CID_03219,36062,51844.92578,67,1461,Technology,June,Australia,EUR,10,No,55482,35,1
CID_03220,61491,89593.16045,42,413,Technology,April,UK,CAD,15,Yes,86096,11,1
CID_03221,26119,21321.25041,73,1242,Games,September,Canada,GBP,1,No,46446,2,0
CID_03222,26250,30617.22097,51,142,Games,July,UK,AUD,14,No,35430,25,1
CID_03223,28582,14886.48737,39,1312,Technology,July,Germany,USD,14,Yes,48982,47,0
CID_03224,8427,7789.755622,80,554,Music,April,Germany,CAD,10,Yes,4666,46,0
CID_03225,72510,54942.77022,46,311,Music,November,Canada,USD,0,No,94912,14,0
CID_03226,86090,89894.48514,24,362,Technology,August,Canada,CAD,17,No,78252,16,1
CID_03227,99226,79801.34881,63,1166,Games,February,Australia,AUD,4,No,44425,24,0
CID_03228,33183,45580.84971,60,1029,Games,December,Germany,USD,12,Yes,66960,24,1
CID_03229,93486,95290.13544,67,400,Music,January,Germany,EUR,5,No,31187,48,1
CID_03230,52020,71938.52715,85,821,Film,December,Germany,USD,19,No,77999,19,1
CID_03231,19973,21050.56263,53,819,Art,July,Germany,GBP,0,Yes,53673,24,1
CID_03232,84840,81598.1353,31,606,Technology,February,UK,AUD,2,No,49015,15,0
CID_03233,22328,30852.28763,46,1035,Film,July,Canada,USD,2,Yes,11970,41,1
CID_03234,2602,1659.199709,73,1559,Games,December,Germany,EUR,8,No,52873,36,0
CID_03235,38340,20097.66443,72,1227,Music,January,Germany,EUR,15,No,54136,14,0
CID_03236,23487,31701.31087,52,855,Technology,November,Germany,CAD,3,Yes,74305,36,1
CID_03237,27323,17126.09823,56,1894,Technology,March,USA,USD,18,No,35258,17,0
CID_03238,31133,33468.73592,22,1163,Technology,January,Germany,USD,17,Yes,30318,8,1
CID_03239,98748,129742.9455,43,1655,Art,December,UK,GBP,9,Yes,91409,28,1
CID_03240,26318,24783.57752,89,450,Film,July,Germany,CAD,6,Yes,15451,2,0
CID_03241,65286,34502.71132,40,551,Technology,September,Germany,EUR,19,Yes,814,0,0
CID_03242,50733,34774.6204,18,697,Film,October,Canada,CAD,0,Yes,90861,28,0
CID_03243,98032,125331.591,87,1651,Technology,June,UK,USD,19,Yes,53050,9,1
CID_03244,89238,127427.6981,53,1971,Games,May,Australia,USD,0,Yes,74988,2,1
CID_03245,89176,110647.9974,61,1880,Art,December,USA,GBP,18,Yes,3617,7,1
CID_03246,64740,35951.41859,41,674,Music,June,Canada,AUD,4,Yes,96346,47,0
CID_03247,47238,49284.62617,89,122,Games,February,Canada,AUD,17,Yes,46834,23,1
CID_03248,75439,71109.12217,22,635,Games,November,USA,USD,8,Yes,10608,12,0
CID_03249,35382,38890.07425,45,305,Film,August,USA,EUR,7,Yes,93635,10,1
CID_03250,83975,42874.86546,51,453,Film,August,USA,USD,8,No,76541,27,0
CID_03251,49947,31611.72845,24,883,Technology,November,Australia,GBP,2,Yes,86361,44,0
CID_03252,82789,99615.48026,39,266,Music,July,Germany,GBP,1,No,85396,35,1
CID_03253,50896,33888.983,76,1373,Games,June,Canada,USD,11,No,65233,13,0
CID_03254,98576,101427.0671,17,525,Film,April,Canada,AUD,14,No,75526,34,1
CID_03255,18082,19437.98675,57,1829,Technology,September,Germany,USD,9,Yes,95541,29,1
CID_03256,52094,32931.06043,84,1011,Art,April,Canada,EUR,18,Yes,41407,14,0
CID_03257,46464,33398.51464,27,544,Art,August,USA,USD,11,No,13059,46,0
CID_03258,74653,44141.7415,56,1027,Film,March,Australia,EUR,14,No,43700,35,0
CID_03259,55936,51350.89835,87,226,Art,March,Germany,AUD,6,Yes,3331,1,0
CID_03260,33628,46805.69775,25,323,Technology,December,UK,USD,7,No,91695,29,1
CID_03261,75207,50571.58691,84,1102,Technology,May,USA,AUD,0,Yes,40811,13,0
CID_03262,46493,59491.21958,43,589,Games,June,Australia,EUR,17,Yes,39837,28,1
CID_03263,49835,52019.8374,32,634,Art,June,UK,GBP,2,Yes,79900,39,1
CID_03264,96948,102242.5037,79,1658,Film,May,Germany,USD,14,No,98356,43,1
CID_03265,34185,19870.08576,30,1437,Film,October,UK,GBP,12,Yes,47486,34,0
CID_03266,35034,34057.79895,31,1316,Film,December,Australia,GBP,3,No,39904,13,0
CID_03267,3843,2452.540892,69,1311,Music,March,Canada,CAD,13,Yes,76510,16,0
CID_03268,21836,25862.23083,81,1891,Games,April,Canada,AUD,11,No,36753,3,1
CID_03269,17428,18388.91732,34,177,Film,January,Germany,CAD,7,No,6113,9,1
CID_03270,56355,55637.68923,82,1625,Technology,June,Germany,USD,16,No,1649,36,0
CID_03271,63567,88755.58643,75,904,Art,October,Australia,EUR,6,Yes,32947,47,1
CID_03272,54239,40522.72013,89,1567,Games,July,Australia,USD,14,No,42988,31,0
CID_03273,50627,73013.43299,80,891,Games,April,Australia,CAD,15,Yes,26657,23,1
CID_03274,12091,11476.79172,71,900,Technology,September,Australia,AUD,7,Yes,32521,3,0
CID_03275,37772,29388.22556,37,607,Film,February,Australia,USD,17,No,23246,32,0
CID_03276,94622,108475.3048,75,84,Film,June,Australia,AUD,1,Yes,59529,38,1
CID_03277,29251,31934.15706,45,393,Art,February,USA,AUD,19,Yes,37212,26,1
CID_03278,34507,45677.85037,20,25,Art,May,USA,GBP,0,No,22389,41,1
CID_03279,21848,23683.15472,32,1207,Technology,July,Germany,CAD,13,No,90535,2,1
CID_03280,42648,63540.70419,50,1359,Music,May,UK,EUR,15,No,96925,45,1
CID_03281,23616,27351.90831,36,554,Music,September,Australia,USD,16,Yes,65521,18,1
CID_03282,81010,73058.33902,56,599,Technology,February,USA,GBP,18,Yes,11438,31,0
CID_03283,37517,40373.37382,16,238,Games,April,Germany,CAD,4,No,36462,47,1
CID_03284,58622,60123.95596,42,155,Games,November,USA,GBP,0,Yes,63023,33,1
CID_03285,53062,38549.5347,15,1818,Art,May,Germany,EUR,17,Yes,59631,7,0
CID_03286,86894,60690.99647,31,87,Music,January,Canada,GBP,6,Yes,56113,6,0
CID_03287,94898,72137.65435,25,1419,Film,March,Canada,GBP,11,Yes,24456,28,0
CID_03288,81415,82604.46436,52,38,Music,September,UK,GBP,19,Yes,51470,22,1
CID_03289,69250,42715.95305,83,964,Technology,November,USA,CAD,18,No,84439,23,0
CID_03290,6234,4322.883327,40,25,Music,December,UK,GBP,3,Yes,81321,43,0
CID_03291,37908,46657.44998,30,1006,Film,October,UK,USD,11,Yes,95970,25,1
CID_03292,96476,110233.1356,27,1930,Games,February,Canada,CAD,17,No,77208,19,1
CID_03293,27369,40718.29394,47,767,Games,April,UK,EUR,15,Yes,45654,33,1
CID_03294,94299,108217.8091,87,870,Music,April,Canada,USD,18,Yes,95887,3,1
CID_03295,1849,1569.275194,64,1360,Technology,April,USA,USD,17,Yes,97115,18,0
CID_03296,11447,8791.354645,61,1794,Art,June,Canada,USD,9,No,16785,39,0
CID_03297,65668,42961.01337,50,1967,Technology,November,UK,AUD,3,No,42550,18,0
CID_03298,52214,39249.39129,15,1132,Art,August,Canada,GBP,14,No,66953,32,0
CID_03299,31557,32739.97812,18,1632,Art,March,UK,GBP,18,Yes,78448,37,1
CID_03300,87584,70920.87077,56,660,Games,January,Australia,USD,18,Yes,48923,40,0
CID_03301,86110,127334.9498,20,521,Music,November,Canada,USD,19,No,83135,6,1
CID_03302,62268,46542.73748,57,249,Art,December,USA,AUD,5,No,49917,45,0
CID_03303,23250,32668.94117,16,1943,Music,October,Germany,CAD,7,Yes,37881,33,1
CID_03304,70427,90886.05843,56,351,Art,May,UK,AUD,13,No,14326,12,1
CID_03305,48011,53283.60568,23,1137,Music,January,UK,CAD,0,No,34256,32,1
CID_03306,13884,17238.00737,65,427,Games,June,UK,GBP,13,No,11456,18,1
CID_03307,7684,4371.092533,19,1299,Art,April,Canada,EUR,11,Yes,3470,31,0
CID_03308,74558,93409.12219,43,195,Technology,September,USA,AUD,16,Yes,44262,32,1
CID_03309,3913,5534.774066,44,730,Games,October,Germany,AUD,4,Yes,74313,21,1
CID_03310,94450,69807.11154,15,1596,Film,March,Australia,EUR,9,No,73179,25,0
CID_03311,9856,8311.614279,28,489,Technology,May,Australia,USD,8,Yes,42875,48,0
CID_03312,58015,54740.81185,78,1143,Games,October,Australia,GBP,1,No,61955,3,0
CID_03313,43068,57286.49635,19,1119,Technology,July,Canada,USD,1,No,35485,21,1
CID_03314,55130,82563.85904,24,1215,Games,October,Canada,CAD,6,Yes,36090,37,1
CID_03315,2893,2177.417351,62,989,Art,August,USA,USD,17,No,76569,42,0
CID_03316,78774,63260.31469,86,10,Art,April,Canada,CAD,10,Yes,2242,7,0
CID_03317,25310,34208.91816,17,1801,Art,June,UK,CAD,4,Yes,6999,42,1
CID_03318,85740,103366.299,59,1364,Film,April,Canada,AUD,3,No,81714,46,1
CID_03319,24465,18934.36619,82,1378,Music,September,Australia,AUD,5,Yes,91917,35,0
CID_03320,91950,129570.3486,84,1621,Technology,September,UK,AUD,17,Yes,9869,30,1
CID_03321,67842,56445.70938,65,1750,Film,May,USA,CAD,15,Yes,98831,37,0
CID_03322,79412,54750.49179,84,1112,Games,February,Germany,USD,1,No,9663,45,0
CID_03323,37255,43784.30109,77,1276,Film,May,USA,GBP,17,No,29826,27,1
CID_03324,60230,41879.8825,64,897,Technology,October,USA,EUR,7,No,63648,18,0
CID_03325,90150,88259.91794,62,549,Games,October,UK,AUD,4,Yes,16348,1,0
CID_03326,16799,18395.29265,65,1451,Art,April,UK,CAD,17,No,12886,6,1
CID_03327,57122,61656.72314,30,758,Film,September,Australia,AUD,3,No,11966,0,1
CID_03328,58396,36544.44802,67,1794,Film,January,Canada,EUR,16,No,93833,48,0
CID_03329,32736,41729.11755,47,1131,Games,June,Canada,CAD,15,Yes,25189,49,1
CID_03330,56371,49117.63424,86,1276,Music,July,Canada,AUD,10,No,33075,38,0
CID_03331,48473,66612.47161,41,146,Film,May,USA,EUR,16,No,99957,46,1
CID_03332,16052,14338.77453,31,200,Art,June,USA,USD,18,No,16454,47,0
CID_03333,17882,20914.65684,54,700,Music,February,USA,USD,15,No,49317,10,1
CID_03334,28797,15333.94264,46,1663,Games,October,Australia,CAD,6,Yes,24341,24,0
CID_03335,60326,56804.90464,17,34,Art,June,Canada,GBP,13,No,30665,1,0
CID_03336,75545,51613.11262,87,1672,Art,March,Germany,USD,10,No,27274,33,0
CID_03337,80993,86292.76582,26,255,Technology,May,UK,CAD,7,Yes,75576,6,1
CID_03338,3422,2865.401901,64,416,Film,January,UK,CAD,14,No,71737,11,0
CID_03339,92769,78471.24471,31,1930,Games,November,Canada,GBP,0,No,41983,11,0
CID_03340,82598,86652.14949,58,1571,Technology,April,Australia,GBP,3,No,67726,27,1
CID_03341,98661,51145.8157,26,455,Music,January,Germany,CAD,13,Yes,88415,33,0
CID_03342,50693,29186.04936,24,599,Games,January,USA,USD,17,No,85085,0,0
CID_03343,26762,25919.14843,23,319,Music,June,Germany,GBP,13,Yes,82841,40,0
CID_03344,85886,104068.9716,80,1387,Technology,February,Australia,CAD,1,Yes,12780,24,1
CID_03345,72355,94497.93612,49,1602,Art,February,Canada,CAD,6,No,54008,26,1
CID_03346,93195,76817.00077,81,766,Film,December,Canada,GBP,15,Yes,52595,31,0
CID_03347,15158,17060.02275,25,1468,Film,March,Germany,CAD,2,Yes,67571,43,1
CID_03348,14952,20770.02151,45,838,Music,August,USA,EUR,15,No,51475,16,1
CID_03349,34130,37227.06367,50,1758,Games,December,USA,EUR,19,No,5135,30,1
CID_03350,94312,135959.0363,59,1037,Music,April,UK,EUR,5,No,75896,26,1
CID_03351,18684,25335.78618,57,965,Music,April,UK,USD,19,No,23267,28,1
CID_03352,1662,1548.828012,73,1992,Art,October,Australia,CAD,18,No,43383,49,0
